107,3.1343,-1.7303,0.5,0.524,1.6426,-1.7758
108,1.6426,-1.7758,0.5,0.524,0.99807,-1.7286
109,0.99807,-1.7286,0.5,0.524,0.68773,-1.7524
110,0.68773,-1.7524,0.5,0.524,0.40634,-1.8895
111,0.40634,-1.8895,0.5,0.524,0.13676,-1.9219
112,0.13676,-1.9219,0.5,0.524,0.041276,-1.8708
113,0.041276,-1.8708,0.5,0.524,0.08997,-1.7573
114,0.08997,-1.7573,0.5,0.524,0.18646,-1.8019
115,0.18646,-1.8019,0.5,0.524,0.16515,-1.7453
116,0.16515,-1.7453,0.5,0.524,-0.057916,-1.6277
117,-0.057916,-1.6277,0.5,0.524,-0.39235,-1.6695
118,-0.39235,-1.6695,0.5,0.524,-0.37901,-1.5708
119,-0.37901,-1.5708,0.5,0.524,-0.16159,-1.6117
120,-0.16159,-1.6117,0.5,0.524,-0.072457,-1.6523
121,-0.072457,-1.6523,0.5,0.524,-0.34442,-1.7328
122,-0.34442,-1.7328,0.5,0.524,-0.56461,-1.7932
123,-0.56461,-1.7932,0.5,0.524,-0.51442,-1.8334
124,-0.51442,-1.8334,0.5,0.524,-0.54339,-1.6936
125,-0.54339,-1.6936,0.5,0.524,-0.7652,-1.7337
126,-0.7652,-1.7337,0.5,0.524,-1.1576,-1.7938
127,-1.1576,-1.7938,0.5,0.524,-1.3881,-0.98482
128,-1.3881,-0.98482,0.5,0.524,-1.1239,0.62439
129,-1.1239,0.62439,-1,-0.476,-0.33037,2.331
130,-0.33037,2.331,-1,-0.476,0.43759,2.2914
131,0.43759,2.2914,-1,-0.476,0.68854,2.4268
132,0.68854,2.4268,-1,-0.476,0.62011,2.3235
133,0.62011,2.3235,-1,-0.476,0.77424,2.2211
134,0.77424,2.2211,-1,-0.476,1.0592,2.2194
135,1.0592,2.2194,-1,-0.476,1.2181,2.2581
136,1.2181,2.2581,-1,-0.476,1.1973,2.1772
137,1.1973,2.1772,-1,-0.476,1.1442,2.0766
138,1.1442,2.0766,-1,-0.476,1.2261,2.1361
139,1.2261,2.1361,-1,-0.476,1.2657,2.2758
140,1.2657,2.2758,-1,-0.476,1.1359,2.2556
141,1.1359,2.2556,-1,-0.476,1.2028,2.4554
142,1.2028,2.4554,-1,-0.476,1.379,2.4352
143,1.379,2.4352,-1,-0.476,1.2705,2.2952
144,1.2705,2.2952,-1,-0.476,1.1856,2.1551
145,1.1856,2.1551,-1,-0.476,1.3324,2.155
146,1.3324,2.155,-1,-0.476,1.529,2.235
147,1.529,2.235,-1,-0.476,1.3134,2.155
148,1.3134,2.155,-1,-0.476,1.0637,2.215
149,1.0637,2.215,-1,-0.476,1.014,2.275
150,1.014,2.275,-1,-0.476,0.97813,2.2949
151,0.97813,2.2949,-1,-0.476,0.82624,2.4349
152,0.82624,2.4349,-1,-0.476,0.54632,2.3949
153,0.54632,2.3949,-1,-0.476,0.29438,2.3349
154,0.29438,2.3349,-1,-0.476,0.12243,2.1749
155,0.12243,2.1749,-1,-0.476,0.032458,2.0549
156,0.032458,2.0549,-1,-0.476,0.13388,1.7595
157,0.13388,1.7595,-1,-0.476,0.5534,0.46917
158,0.5534,0.46917,-0.5,1.024,1.1766,-0.81628
159,1.1766,-0.81628,-0.5,1.024,2.0368,-1.0363
160,2.0368,-1.0363,-0.5,1.024,2.937,-0.9106
161,2.937,-0.9106,-0.5,1.024,3.7711,-0.65759
162,3.7711,-0.65759,-0.5,1.024,4.3456,-0.47375
163,4.3456,-0.47375,-0.5,1.024,4.5997,-0.69653
164,4.5997,-0.69653,-0.5,1.024,4.3063,-0.7841
165,4.3063,-0.7841,-0.5,1.024,3.9911,-0.91512
166,3.9911,-0.91512,-0.5,1.024,4.0459,-0.96864
167,4.0459,-0.96864,-0.5,1.024,4.2191,-0.86395
168,4.2191,-0.86395,-0.5,1.024,4.3721,-0.64057
169,4.3721,-0.64057,-0.5,1.024,4.511,-0.73813
170,4.511,-0.73813,-0.5,1.024,4.6053,-0.91637
171,4.6053,-0.91637,-0.5,1.024,4.6499,-0.8951
172,4.6499,-0.8951,-0.5,1.024,4.7044,-0.81418
173,4.7044,-0.81418,-0.5,1.024,4.6792,-0.69351
174,4.6792,-0.69351,-0.5,1.024,4.6431,-0.63303
175,4.6431,-0.63303,-0.5,1.024,4.6933,-0.61269
176,4.6933,-0.61269,-0.5,1.024,4.6271,-0.77244
177,4.6271,-0.77244,-0.5,1.024,4.538,-0.77225
178,4.538,-0.77225,-0.5,1.024,4.4358,-0.81212
179,4.4358,-0.81212,-0.5,1.024,4.1823,-0.95203
180,4.1823,-0.95203,-0.5,1.024,3.7311,-0.89196
181,3.7311,-0.89196,-0.5,1.024,3.6683,-0.83191
182,3.6683,-0.83191,-0.5,1.024,3.9937,-0.83188
183,3.9937,-0.83188,-0.5,1.024,4.2693,-0.29231
184,4.2693,-0.29231,-0.5,1.024,3.6983,0.66489
185,3.6983,0.66489,-0.5,-0.476,2.4305,1.4724
186,2.4305,1.4724,-0.5,-0.476,1.135,1.5035
187,1.135,1.5035,-0.5,-0.476,0.30903,1.5138
188,0.30903,1.5138,-0.5,-0.476,-0.14378,1.3978
189,-0.14378,1.3978,-0.5,-0.476,-0.44873,1.2919
190,-0.44873,1.2919,-0.5,-0.476,-0.62512,1.2331
191,-0.62512,1.2331,-0.5,-0.476,-0.6252,1.2196
192,-0.6252,1.2196,-0.5,-0.476,-0.4886,1.2298
193,-0.4886,1.2298,-0.5,-0.476,-0.39374,1.1428
194,-0.39374,1.1428,-0.5,-0.476,-0.2799,1.1177
195,-0.2799,1.1177,-0.5,-0.476,-0.11791,1.114
196,-0.11791,1.114,-0.5,-0.476,0.24085,1.1913
197,0.24085,1.1913,-0.5,-0.476,0.62918,1.2494
198,0.62918,1.2494,-0.5,-0.476,0.73452,1.228
199,0.73452,1.228,-0.5,-0.476,0.32738,1.247
200,0.32738,1.247,-0.5,-0.476,-0.21444,1.2463
201,-0.21444,1.2463,-0.5,-0.476,-0.39965,1.1858
202,-0.39965,1.1858,-0.5,-0.476,-0.2393,1.1054
203,-0.2393,1.1054,-0.5,-0.476,-0.10672,1.0051
204,-0.10672,1.0051,-0.5,-0.476,0.056593,1.1249
205,0.056593,1.1249,-0.5,-0.476,0.13098,1.0848
206,0.13098,1.0848,-0.5,-0.476,0.22871,1.1047
207,0.22871,1.1047,-0.5,-0.476,0.28396,1.1046
208,0.28396,1.1046,-0.5,-0.476,0.13886,1.1646
209,0.13886,1.1646,-0.5,-0.476,-0.00049089,1.2245
210,-0.00049089,1.2245,-0.5,-0.476,0.032634,1.3578
